TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
327341626,1553.01,,5,5,5,5,2,5,5,47.7,123.8,1,2,1,PC,APC,10.3478,0.006999999999999999,,1,qlp,01:38:45.72,42:40:39.86,10.862,0.109,-10.267999999999999,0.18600000000000003,2458768.4069999997,0.00165,5.93815,0.00033,2.467,0.191,5.54051,0.18648800000000001,5090.0,171.747,19.9984,3.0634,873.225,1514.0,36.0,441.44,22.9885,6775.5,129.2,3.97,0.1,2.06,0.08,,,1.47,0.26164,"17,18",2019-12-05,2019-12-05,2021-08-31 00:00:00,Could be on 327341633
299158887,1554.01,,5,5,5,5,5,5,5,11.4,67.3,0,5,7,KP,KP,11.0579,0.006,,1,spoc,19:16:54.31,49:32:53.81,14.337,0.048,23.364,0.04,2458690.16071,0.0023899999999999998,9.435260000000001,0.00101,2.655304,0.341,4.392643,0.005718,4037.600467,5.2666900000000005,5.975876,0.757458,96.578429,799.5392410000001,18.608847,194.033,0.9540000000000001,5450.4,272.0,4.48,0.09,0.938168,0.11,0.09,0.1,0.9640000000000001,0.126452,14,2019-12-06,2019-12-06,2021-08-19 00:00:00,Kepler-63 b
441732151,1555.01,,5,5,5,5,5,5,5,332.2,302.7,2,0,0,PC,FP,10.1688,0.006,,1,qlp,17:11:30.42,72:08:08,1.411,0.07,11.342,0.08900000000000001,2458712.08879,0.00037,2.0998900000000003,7e-05,0.9079999999999999,0.066,30.093341,1.306296,27336.4,1202.42,10.1564,1.58125,422.491,1263.0,77.0,169.78799999999998,1.4485,6025.3,331.7,4.46,0.08,1.04,0.11,,,1.1340000000000001,0.149833,"15,16,17,18,19",2019-12-19,2019-12-19,2021-08-19 00:00:00,secondary; synchronized; TFOP FP
405794804,1556.01,,5,5,5,5,5,5,5,48.9,171.7,1,0,0,PC,FP,9.79455,0.006,,1,qlp,21:38:51.46,65:02:21.02,8.796,0.05,3.611,0.048,2458740.21873,0.00074,1.44127,2e-05,2.605,0.299,2.989888,0.000557,2750.0,0.512875,9.20279,0.314565,22433.7,3409.0,90.0,315.38599999999997,2.524,8009.0,436.9,4.29,0.08,1.65,0.05,,,1.9340000000000002,0.333972,"16,17,18",2019-12-19,2020-05-20,2021-08-19 00:00:00,centroid offset; check neighbors
320506985,1557.01,,5,5,5,5,5,5,5,18.8,59.6,1,2,7,EB,FP,10.4925,0.006,,1,qlp,00:32:39.26,54:39:16.54,18.637999999999998,0.042,-1.4340000000000002,0.042,2458765.31897,0.00557,1.08697,0.00021,1.9669999999999999,0.36700000000000005,0.934135,0.003361,860.0,3.09574,4.98445,0.41457200000000005,2889.01,2042.0,11.0,285.876,2.987,5751.0,167.7,4.0,0.08,1.69,0.09,,,1.028,0.129024,"17,18",2019-12-19,2020-05-20,2021-08-19 00:00:00,TFOP FP; retired as NEB
117322779,1558.01,,5,5,5,5,5,5,5,53.6,120.3,3,0,1,PC,FP,10.485,0.033,,1,qlp,03:13:24.54,49:47:01.53,,,,,2458791.07301,0.0036299999999999995,0.68601,0.0002,1.614,0.276,0.9884700000000001,0.001623,910.0,1.49444,,,,,21.0,,,,,,,,,,,,,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,
241040309,1559.01,,3,4,3,3,4,4,4,13.5,52.9,2,1,4,PC,PC,10.3978,0.009000000000000001,,1,qlp,01:22:52.18,48:57:19.31,3.798,0.085,-6.27,0.09,2458764.93926,0.00317,3.4647900000000003,0.00043,1.0090000000000001,0.311,1.249315,0.009071,1150.0,8.35472,9.20223,0.922291,387.778,1236.0,14.0,685.2510000000001,26.3785,8455.3,109.4,3.95,0.08,2.54,0.12,-0.273,0.021,2.1,0.323077,"17,18",2019-12-19,2020-05-20,2021-08-19 00:00:00,Rs = 2.5 RSun - large planet
241076290,1560.01,,3,4,4,3,4,4,4,31.5,175.7,2,1,6,PC,PC,10.1942,0.006999999999999999,,1,qlp,01:56:07.89,52:35:07.74,3.483,0.11900000000000001,-4.865,0.139,2458790.84795,0.00147,0.25792,2.9999999999999997e-05,0.475,0.149,1.0319399999999999,0.019946000000000002,950.0,18.3704,8.51808,1.06722,46846.6,4098.0,23.0,560.222,22.793000000000003,9035.0,204.2,4.16,0.08,2.09,0.1,,,2.283,0.31736,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,a/Rs nearly 1; likely EB
245462406,1561.01,,5,5,5,5,5,5,5,24.6,61.3,1,1,2,PC,FP,10.2948,0.015,,1,qlp,02:35:17.21,55:42:11.58,7.132999999999999,0.066,-7.667999999999999,0.071,2458791.81704,0.00647,2.2745599999999997,0.00108,3.32,0.688,1.108016,0.080862,1020.0,74.4735,13.265999999999998,3.23854,21521.5,3374.0,16.0,551.6659999999999,10.335999999999999,6777.0,159.7,3.55,0.09,3.35,0.16,,,1.45,0.252064,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,Slightly V-shaped
249862365,1562.01,,5,5,5,5,5,5,5,17.1,84.8,1,3,3,PC,FP,9.102260000000001,0.006,,1,qlp,02:32:29.52,52:42:14.73,41.218,0.08,-46.098,0.068,2458791.5299,0.00594,0.9899899999999999,0.00047000000000000004,2.05,0.5529999999999999,0.45610500000000004,0.002428,420.0,2.23588,3.95137,0.34913099999999997,7729.29,2612.0,13.0,184.69,1.2895,6208.0,172.9,3.99,0.08,1.84,0.08,,,1.194,0.175866,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,Significant odd-even; likely EB
249945230,1563.01,,3,5,5,3,4,4,4,0.0,15.4,0,10,6,PC,PC,9.4397,0.006,,1,qlp,02:35:14.45,48:16:25.55,115.88600000000001,0.083,-98.37299999999999,0.081,2458805.45128,0.0,0.0,0.0,5.816,0.479,4.8204970000000005,0.002171,4430.0,1.9995900000000002,4.87484,0.40944200000000003,,,58.0,51.0409,0.10865,4582.0,131.0,4.55,0.1,0.74,0.06,,,0.72,0.08577639999999999,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,single transit
250724252,1564.01,,5,5,5,5,2,5,5,90.3,96.0,3,1,2,PC,APC,10.2845,0.006,,1,qlp,02:14:01.26,53:07:17.43,1.2,1.9,-7.4,1.9,2458791.2015400003,0.00143,0.5597300000000001,5.9999999999999995e-05,1.546,0.133,3.936984,0.003187,3619.53,2.93566,,,25375.5,3516.0,52.0,574.869,,8368.0,111.2,,,,,,,,,18,2019-12-19,2019-12-19,2021-08-19 00:00:00,Planet radius likely smaller than 14 Earth radius. V-shaped; possible depth aperture correlation.
251384275,1565.01,,3,5,5,3,4,4,4,0.0,25.6,0,1,7,PC,PC,9.2085,0.006,,1,qlp,02:58:52.86,58:44:06.88,-3.5,3.1,-1.2,3.0,2458808.47423,0.0,0.0,0.0,5.6610000000000005,0.447,3.229435,1.227934,2970.0,1130.33,23.8658,,,,36.0,328.658,,8494.0,,,,2.18,,,,,,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,single transit; close in epoch to TIC 259151170 but with no underlying systematic linking the two
256414077,1566.01,,5,5,5,5,5,5,5,22.9,75.6,1,2,0,PC,FP,10.5907,0.008,,1,qlp,01:02:25.56,60:42:55.88,-1.996,0.156,-2.246,0.159,2458793.3820700003,0.004229999999999999,3.01106,0.0008,3.073,0.226,1.757296,0.002538,1617.22,2.33785,7.2070300000000005,1.30585,1281.74,1666.0,18.0,377.17,18.480999999999998,6516.0,559.8,,,1.63,0.29,,,1.4409999999999998,,18,2019-12-19,2019-12-19,2021-08-19 00:00:00,
259151170,1567.01,,3,5,5,3,3,4,4,0.0,41.7,0,9,1,PC,APC,10.374,0.006,,1,qlp,03:21:23.01,52:41:31.6,121.807,0.069,-92.92299999999999,0.055,2458808.5224200003,0.0,0.0,0.0,4.149,0.042,60.846167,0.001292,54500.0,1.19002,21.0557,1.45218,,,295.0,86.1112,0.24515,4503.5,105.7,4.42,0.09,0.86,0.06,0.013000000000000001,0.032,0.71,0.081009,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,single transit; close in epoch to TIC 251384275 but with no underlying systematic linking the two
284050395,1568.01,,5,5,5,5,5,5,5,52.6,487.9,6,2,1,PC,FP,9.74734,0.006,,1,qlp,00:35:57.57,65:01:33.73,114.792,0.047,-33.288000000000004,0.05,2458765.47569,0.00137,1.35932,5.9999999999999995e-05,2.8310000000000004,0.053,3.087878,0.569333,2840.0,524.238,10.3751,2.44543,15609.5,3113.0,72.0,104.35799999999999,0.33899999999999997,5421.0,130.6,4.46,0.08,0.94,0.05,,,0.9440000000000001,0.114837,"17,18",2019-12-19,2020-05-20,2021-08-19 00:00:00,check neighbors
285666479,1569.01,,5,5,5,5,2,5,5,21.1,40.1,0,2,1,PC,APC,10.424000000000001,0.012,,1,qlp,02:54:26.56,52:04:15.71,-3.594,0.07200000000000001,-4.127,0.069,2458791.98363,0.00513,1.7161400000000002,0.00072,2.0380000000000003,0.285,0.7401260000000001,0.002297,681.449,2.11556,14.1349,0.928386,958.34,1550.0,13.0,755.795,20.5135,5511.5,96.2,3.28,0.09,4.92,0.17,,,1.35,0.22613699999999998,18,2019-12-19,2019-12-19,2021-08-31 00:00:00,
285674856,1570.01,,3,4,3,3,4,4,4,22.2,85.5,0,1,4,PC,PC,9.4883,0.012,,1,qlp,03:32:47.11,51:53:04.21,1.126,0.083,-14.844000000000001,0.068,2458790.81038,0.013269999999999999,1.74626,0.0016300000000000002,3.88,0.608,1.205837,0.0047409999999999996,1110.0,4.3667,5.62786,0.44852,17804.9,3218.0,12.0,294.123,3.1430000000000002,8348.0,154.7,4.24,0.07,1.8,0.06,,,2.06,0.311562,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,other features at different periods in the BLS
285677945,1571.01,,5,5,5,5,5,5,5,15.9,57.2,2,2,0,PC,FP,10.2353,0.028999999999999998,,1,qlp,03:32:23.75,50:29:56.55,-0.061,0.08800000000000001,2.251,0.077,2458791.5610599997,0.00558,1.2427,0.00049,1.5630000000000002,0.315,0.720891,0.002921,663.745,2.69023,6.05271,0.461873,1263.34,1660.0,11.0,317.968,4.8455,5624.8,119.0,3.92,0.1,2.14,0.09,,,1.24,0.21548499999999998,18,2019-12-19,2019-12-19,2021-08-19 00:00:00,Possible depth aperture correlation
292321872,1572.01,,5,5,5,5,5,5,5,88.2,194.2,0,0,0,PC,FP,10.4562,0.006999999999999999,,1,qlp,02:07:36.53,45:30:00.56,-3.0460000000000003,0.084,-3.82,0.091,2458794.15217,0.0035399999999999997,8.66698,0.0026100000000000003,6.104,0.507,10.752236,1.1246450000000001,9854.3,1035.3,27.4804,9.09318,2647.36,1998.0,41.0,505.33099999999996,16.141,6322.2,217.0,3.77,0.09,2.52,0.17,,,1.32,0.209952,18,2019-12-19,2019-12-19,2021-08-19 00:00:00,Asymmetric transit shape; uncertain period
302773669,1573.01,,5,5,5,5,5,5,5,77.6,311.6,0,2,0,KP,KP,7.6353,0.006,,1,spoc,02:49:44.79,71:45:11.12,90.98200000000001,0.064,-33.196999999999996,0.062,2458809.070898,0.00016275949,21.2164120834965,3.4464854000000004e-05,3.1090958633567705,0.021225192,6.741867,0.037341,6190.2498718182605,34.391357,12.495978665965,0.64173174,114.018247742322,833.4188906785091,191.74464,78.0863,0.239,5925.0,89.5,4.1,0.08,1.55106,0.0787186,0.2,0.1,1.1,0.142761,"18,19,25",2019-12-19,2020-09-28,2021-08-19 00:00:00,HD 17156 b
307111282,1574.01,,5,5,5,5,5,5,5,0.0,14.4,0,3,0,PC,FP,10.2978,0.006,,1,qlp,00:58:33.63,50:56:11.14,84.427,0.079,51.422,0.065,2458804.6005700002,0.0,0.0,0.0,9.597000000000001,0.401,8.108077,0.002404,7440.0,2.2145900000000003,11.3282,0.5656439999999999,,,47.0,186.665,1.237,5791.0,150.2,4.29,0.08,1.21,0.06,,,1.0390000000000001,0.13435,"17,18",2019-12-19,2020-05-20,2021-08-19 00:00:00,single transit; other signals in raw lc between 1780-1785 BJD
316254876,1575.01,,5,5,5,5,5,5,5,81.5,177.2,3,2,0,PC,FP,10.3775,0.006,,1,qlp,03:27:57.32,54:51:56.22,22.779,0.07200000000000001,-16.16,0.07400000000000001,2458793.17459,0.00412,2.4609400000000003,0.00079,3.091,0.253,5.997715,0.7032079999999999,5508.87,647.469,13.5975,4.6637900000000005,7399.96,2583.0,19.0,248.563,2.359,5429.5,28.3,4.01,0.1,1.67,0.02,,,0.978,0.170015,18,2019-12-19,2019-12-19,2021-08-19 00:00:00,
327011842,1576.01,,3,4,3,3,4,4,4,33.7,41.4,4,3,5,PC,PC,9.7828,0.006999999999999999,,1,qlp,01:33:52.05,45:00:37.18,18.596,0.094,1.104,0.09,2458765.08506,0.00427,0.7842399999999999,0.00011,1.301,0.221,0.44524300000000006,0.0013369999999999999,410.0,1.23108,11.2559,,1301.39,1673.0,11.0,493.702,14.842,4975.0,122.0,,,5.39,,,,,,"17,18",2019-12-19,2020-05-20,2021-08-19 00:00:00,sub mmag depth; likely EB; giant star (Rs 5.2)
332154944,1577.01,,5,5,5,5,5,5,5,62.6,180.8,0,1,0,PC,FP,9.60027,0.006,,1,qlp,01:17:06.87,57:30:51.23,63.025,0.038,-25.533,0.045,2458791.36882,0.0009599999999999999,0.9983700000000001,7e-05,1.632,0.084,2.9681130000000002,0.000807,2730.0,0.743409,5.2948900000000005,0.268196,2465.96,1963.0,82.0,143.575,0.636,6082.0,141.4,4.39,0.08,1.13,0.05,,,1.139,0.157936,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,Check neighbor 332154930
348135793,1578.01,,5,5,5,5,5,5,5,107.9,124.3,1,1,2,PC,FP,10.1042,0.006,,1,qlp,02:17:30.47,56:25:17.36,2.6489999999999996,0.07,-5.5120000000000005,0.079,2458791.58678,0.00162,1.97741,0.00023999999999999998,6.5489999999999995,0.076,5.95528,0.003237,5470.0,2.98176,17.5768,0.859208,46143.6,4083.0,68.0,341.514,4.8469999999999995,6742.0,156.0,3.95,0.09,2.11,0.09,,,1.439,0.259024,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,Difference images failed. Possible depth aperture correlation between 2 and 3.
354400186,1579.01,,5,5,5,5,5,5,5,175.9,690.8,0,2,0,PC,FP,9.7745,0.009000000000000001,,1,qlp,01:50:57.13,48:21:08.34,5.02,0.11900000000000001,-6.9879999999999995,0.174,2458794.28172,0.00084,9.07768,0.00056,2.78,0.10099999999999999,21.017751,0.6224149999999999,19171.9,573.101,,,1012.12,1571.0,71.0,524.755,26.8925,8393.7,405.5,4.01,0.08,,,,,2.24,0.31853200000000004,18,2019-12-19,2019-12-19,2021-08-19 00:00:00,likely EB; Rs 2.5; Rp ~26
354469661,1580.01,,3,5,5,3,5,4,5,133.4,146.5,0,5,2,PC,KP,9.17925,0.006,,1,qlp,01:53:07.82,52:03:14.12,26.511,0.106,6.165,0.075,2458792.47078,0.00062,4.79539,0.00022999999999999998,4.834,0.08800000000000001,7.244260000000001,0.000463,6650.0,0.42636899999999994,18.0648,0.818419,1025.7,1576.0,126.0,233.22,2.657,6333.0,152.2,3.86,0.08,2.18,0.1,,,1.252,0.183161,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,Large planet candidate; could be EB.
370759867,1581.01,,3,5,5,3,4,4,4,0.0,32.4,0,4,2,PC,PC,9.76978,0.006,,1,qlp,01:52:39.25,55:11:09.49,44.516999999999996,0.084,-14.626,0.09,2458810.3067099997,0.0,0.0,0.0,4.23,0.253,9.169654,3.03065,8410.0,2787.44,18.6201,5.67282,,,45.0,124.54700000000001,0.631,5865.0,139.6,4.49,0.08,0.97,0.05,,,1.061,0.13486099999999998,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,Single transit
374400599,1582.01,,5,5,5,5,5,5,5,250.2,494.4,1,1,0,PC,FP,10.0188,0.006,,1,qlp,02:18:47.49,64:21:22.98,-4.588,0.033,-2.918,0.051,2458791.8149,0.00212,1.8925299999999998,0.00027,3.451,0.08900000000000001,15.439748999999999,1.0235100000000001,14119.9,942.243,26.7733,6.95592,28527.4,3620.0,70.0,386.181,4.9215,6904.3,96.1,4.05,0.08,2.05,0.06,,,1.72,0.275968,18,2019-12-19,2019-12-19,2021-08-19 00:00:00,
403256331,1583.01,,5,5,5,5,5,5,5,10.4,33.2,0,1,3,PC,FP,9.5425,0.013000000000000001,,1,qlp,00:16:59.84,58:40:45.31,0.654,0.038,-2.8560000000000003,0.036000000000000004,2458765.82123,0.00642,3.7718800000000003,0.0007599999999999999,2.923,0.45899999999999996,0.488691,0.001113,450.0,1.02536,10.0329,0.616291,5181.65,2363.0,11.0,867.296,21.8335,10097.0,249.5,3.52,0.07,4.62,0.16,,,2.59,0.340593,"17,18",2019-12-19,2020-05-20,2021-08-19 00:00:00,planet roughly 10 Re; check neighbors; possible stellar variability
418987806,1584.01,,5,5,5,5,5,5,5,54.1,233.4,1,2,1,PC,FP,9.27904,0.006,,1,qlp,00:26:04.66,63:19:09.88,-13.0,0.040999999999999995,-0.308,0.038,2458791.0627599997,0.0027300000000000002,0.88654,0.00018999999999999998,1.679,0.037000000000000005,0.945002,0.282085,870.0,259.776,24.9348,7.63992,64431.5,4438.0,32.0,479.659,6.5305,6919.0,178.4,3.36,0.09,4.27,0.17,,,1.5090000000000001,0.265816,"17,18",2019-12-19,2020-05-20,2021-08-19 00:00:00,likely EB
444415148,1585.01,,5,5,5,5,5,5,5,23.7,56.8,0,1,4,PC,FP,8.9676,0.012,,1,qlp,00:25:14.14,62:32:35.21,-4.209,0.044000000000000004,-3.54,0.04,2458764.8746,0.0042,1.8364099999999999,0.00032,2.222,0.256,0.510416,0.0007469999999999999,470.0,0.687592,10.6176,,9124.8,2722.0,11.0,670.885,14.034,9542.0,123.0,,,5.03,,,,,,"17,18",2019-12-19,2020-05-20,2021-08-19 00:00:00,
445144327,1586.01,,3,4,3,3,4,4,4,38.0,19.9,0,2,3,PC,PC,10.4396,0.009000000000000001,,1,qlp,00:44:56.2,58:42:43.41,1.262,0.042,-4.7669999999999995,0.042,2458765.67889,0.01083,1.80794,0.00062,2.17,0.606,0.5864560000000001,0.003749,540.0,3.4526,20.9267,,550.0409999999999,1349.0,9.0,800.4639999999999,19.244,4628.0,122.0,,,8.61,,,,,,"17,18",2019-12-19,2020-05-20,2021-08-19 00:00:00,large star and large companion
458914949,1587.01,,1,4,1,3,4,4,4,7.2,30.9,3,7,4,PC,PC,10.2543,0.022000000000000002,,1,qlp,03:13:41.62,61:54:28.19,14.079,0.048,-12.14,0.06,2458796.59728,0.00643,12.523,0.0031100000000000004,4.441,0.484,1.129753,0.001786,1040.0,1.64488,8.08136,0.454244,350.233,1205.0,12.0,563.997,11.627,7275.0,123.0,3.91,0.08,2.51,0.09,,,1.87,0.292356,"18,19",2019-12-19,2019-12-19,2021-08-19 12:04:46,Centroid offset; depth-aperture correlation
50120414,1588.01,,3,4,3,3,4,4,4,40.3,44.3,0,2,4,PC,PC,8.951,0.023,,1,qlp,02:39:33.86,62:25:59.9,-3.2439999999999998,0.037000000000000005,-1.135,0.05,2458793.48463,0.0034200000000000003,3.5804,0.0009400000000000001,3.5980000000000003,0.556,0.999337,0.000991,920.0,0.912536,18.268,,6973.81,2545.0,19.0,742.441,16.128,9503.0,123.0,,,5.96,,,,,,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,active star; slightly large planet candidate
52041724,1589.01,,5,5,5,5,5,5,5,0.0,19.1,0,3,0,PC,FP,9.87542,0.006,,1,qlp,00:56:28.68,65:40:44.54,-0.493,0.127,11.140999999999998,0.124,2458800.8067799998,0.00053,0.0,0.0,4.026,0.251,13.822173999999999,0.002222,12650.0,2.04692,21.6371,0.9984040000000001,,,82.0,278.829,7.176,7455.0,409.9,4.17,0.1,1.78,0.08,,,1.71,0.32140100000000005,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,single transit superimposed on BEB; large
71854745,1590.01,,5,5,5,5,5,5,5,22.2,82.5,1,1,1,PC,FP,10.2146,0.01,,1,qlp,01:45:11.86,54:34:06.39,0.568,0.142,-3.8369999999999997,0.11800000000000001,2458793.5101400004,0.0069099999999999995,3.10315,0.0020800000000000003,3.535,0.674,1.912655,0.23094800000000001,1760.07,212.688,,,50910.7,4184.0,11.0,749.127,37.15,9050.3,228.4,3.96,0.08,,,,,2.34,0.320893,18,2019-12-19,2019-12-19,2021-08-19 00:00:00,Slightly crowded field; uncertain planet radius
82010657,1591.01,,5,5,5,5,5,5,5,0.0,10.8,0,8,2,PC,FP,9.64805,0.006,,1,qlp,03:15:00.76,60:14:17.5,26.701999999999998,0.049,-8.408,0.065,2458807.93693,0.0,0.0,0.0,8.06,1.26,3.2729939999999997,0.007421,3010.0,6.83528,10.4319,0.612529,,,37.0,282.1,4.316,7519.0,236.8,4.22,0.08,1.7,0.06,,,1.736,0.285244,"18,19",2019-12-19,2020-05-20,2021-08-19 00:00:00,single event
186599508,1592.01,,3,4,3,5,5,5,5,12.6,60.6,1,1,2,PC,FP,9.76636,0.006,,1,spoc,03:00:21.23,39:04:05.76,93.001,0.10099999999999999,-71.02,0.078,2458794.89641,0.0022952901,5.63180736609691,0.0012073622,3.4553092299019106,0.38354772,1.288608,0.088259,1186.14818725504,81.28653,4.821769237525491,1.5592829,474.491912238237,1190.35624057235,11.390572,170.592,1.9869999999999999,5669.9,133.9,4.16,0.08,1.38826,0.07158289999999999,,,1.02,0.129636,18,2019-12-19,2019-12-19,2021-08-19 00:00:00,check neighbors
192372961,1593.01,,3,4,3,3,4,4,4,30.6,55.6,1,1,4,PC,PC,9.1222,0.006999999999999999,,1,qlp,03:02:23.61,43:11:01.69,10.679,0.07400000000000001,-11.741,0.067,2458792.29644,0.00617,2.06313,0.00099,2.157,0.485,0.651637,0.002786,600.0,2.56623,11.9118,0.988067,1866.39,1831.0,9.0,550.183,12.998,6716.5,99.8,3.24,0.09,4.77,0.21,0.45299999999999996,0.023,1.43,0.24198899999999998,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,large pc around large star (Rs 6.1)
201154493,1594.01,,5,5,5,5,5,5,5,20.6,51.7,0,1,3,PC,FP,9.7479,0.013000000000000001,,1,qlp,03:44:34.4,41:03:51.66,2.194,0.10400000000000001,-4.724,0.066,2458792.1989,0.004079999999999999,1.51233,0.00057,2.59,0.36700000000000005,0.695094,0.001449,640.0,1.33455,11.1245,0.8198770000000001,18303.0,3240.0,12.0,831.9069999999999,38.8525,9447.0,218.6,3.54,0.08,4.35,0.24,,,2.4,0.33098299999999997,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,odd/even
385105624,1595.01,,5,5,5,5,5,5,5,53.3,127.1,1,3,0,PC,FP,10.4511,0.006,,1,qlp,03:23:13.94,46:40:55.61,15.52,0.071,-16.13,0.063,2458793.37454,0.00139,1.7490299999999999,0.00026000000000000003,1.851,0.485,3.686899,0.011859999999999999,3390.0,10.9233,9.17868,1.04321,2080.28,1881.0,41.0,295.452,3.238,6222.3,147.0,4.15,0.11,1.53,0.15,-0.003,0.013000000000000001,1.2,0.167627,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,V-shaped; secondary which is also consistent with the secondary from a Hot Jupiter; could be on TIC 642958048. Check neighbors.
431899140,1596.01,,3,4,3,3,4,4,4,29.5,66.4,0,2,3,PC,PC,10.0888,0.02,,1,qlp,03:44:53.41,45:30:25.88,-0.8690000000000001,0.12300000000000001,-0.5760000000000001,0.086,2458792.20585,0.00381,1.9765599999999999,0.0007,3.102,0.758,1.2167059999999998,0.005306,1120.0,4.88661,13.6974,1.24199,24091.5,3470.0,21.0,710.919,26.476,7962.9,130.5,3.6,0.1,3.62,0.23,0.08900000000000001,0.017,1.92,0.30956999999999996,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,Check fainter neighbors
68152139,1597.01,,5,5,5,5,5,5,5,25.8,87.3,2,6,0,PC,FP,10.1342,0.01,,1,qlp,02:57:36.43,40:01:00.13,-35.041,0.08800000000000001,-13.655,0.08199999999999999,2458792.46525,0.0027199999999999998,0.7377199999999999,0.00018,1.057,0.158,1.064543,0.0023870000000000002,980.0,2.1983900000000003,4.68288,0.332822,1958.84,1853.0,17.0,226.234,3.595,6001.0,133.4,4.14,0.08,1.49,0.07,,,1.11,0.141495,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,
67418624,1598.01,,3,5,5,3,4,4,4,21.6,104.2,2,2,7,PC,PC,8.6344,0.006,,1,spoc,01:54:38.48,37:00:18.15,-16.028,0.098,-19.230999999999998,0.094,2458791.62051,0.0012005704,1.10369440746122,9.814614e-05,0.83897429958246,0.25735757,0.501249,0.041999,461.56079595798894,38.681328,3.78069220561019,4.762748200000001,8050.41243975859,2415.87401315113,11.318684,143.239,1.33,6011.0,194.8,4.04,0.08,1.7268599999999998,0.07835419999999998,,,1.192,0.174171,18,2019-12-19,2019-12-19,2021-08-19 00:00:00,Low Signal-to-Noise
129979528,1599.01,,5,5,5,5,5,5,5,628.3,842.3,0,0,0,KP,KP,7.876110000000001,0.006,,1,spoc,02:26:51.06,37:33:01.6,-0.976,0.11800000000000001,-8.977,0.105,2458791.414296,0.00016918735000000002,1.2198678564343302,1.600897e-05,2.86025270560061,0.007458136,14.729547,0.145306,13474.8050205189,133.82266,19.1782155912645,0.70372134,9391.74278834184,2510.76633610893,78.71425,121.944,0.9905,7398.5,157.7,4.25,0.08,1.6024200000000002,0.0582111,,,1.653,0.268246,18,2019-12-19,2019-12-19,2021-08-19 00:00:00,WASP-33 b
187029841,1600.01,,5,5,5,5,5,5,5,45.5,149.4,2,3,0,PC,FP,9.66027,0.006,,1,qlp,02:18:13.43,38:28:43.77,7.486000000000001,0.165,-15.684000000000001,0.215,2458791.8009599997,0.00173,0.36113,5e-05,1.87,0.187,1.053675,0.001035,970.0,0.952825,6.69136,0.509829,2677.39,2003.0,31.0,252.419,10.38,6056.9,236.7,3.99,0.1,1.95,0.15,-0.217,0.013999999999999999,1.227,0.197847,18,2019-12-19,2019-12-19,2021-08-19 00:00:00,a/Rs only slightly bigger than 1; short period
139375960,1601.01,,3,4,4,3,4,4,4,56.8,48.9,6,28,6,PC,PC,10.1035,0.006999999999999999,,1,qlp,02:33:26.78,41:00:48.36,21.708000000000002,0.095,-0.8740000000000001,0.09,2458793.27728,0.0012699999999999999,5.33155,0.0005200000000000001,6.191,0.15,4.591501999999999,0.000508,4220.0,0.467679,14.6101,0.7936979999999999,1071.42,1593.0,77.0,336.608,8.1935,5917.0,125.8,3.78,0.08,2.22,0.12,,,1.08,0.136101,18,2019-12-19,2020-05-20,2021-08-19 00:00:00,Difference image shows an offset orbit 1.
